subject_norm,subject,total_sendings,total_opens,open_rate,wilson_score
hurry only hours left for your perfect wall makeover,"Hurry{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} &#x1f525; Only 48 hours left for your perfect wall makeover!",1059338,329263,0.3108195873271798,0.30993890229899684
the the the the year is almost over discover our highlights,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, the {% else %}The {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, the {% else %}The {% endif %}{% endif %}year is almost over – discover our highlights!",2035003,631914,0.31052239235028156,0.30988700973007166
last chance your memorial day discount ends today,Last chance &#x23f0; - your Memorial Day discount ends today!,480120,149345,0.31105765225360327,0.30974970592187706
thank you for loyalty name pre black friday savings up to off,"&#x1f496; Thank you for loyalty, Name! Pre-Black Friday savings – up to 20% off",96777,30258,0.3126569329489445,0.30974369189754447
save up to grab this deal before it s gone,&#x1f514; Save up to 87% – Grab this deal before it’s gone!,550536,171132,0.3108461571995292,0.3096248534483113
hurry labour day savings end today,&#x23f3; Hurry! Labour Day savings end today,499009,155132,0.3108801644860113,0.30959738579166896
hurry bestselling canvases from just,"Hurry{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} Bestselling Canvases from just $10",976133,303047,0.3104566693268233,0.30953954323713534
canvas sale extra savings up to off,Canvas sale + EXTRA savings &#x1f490; Up to 92% off,839822,260674,0.3103919640114215,0.3094033262875173
don t don t don t don t miss your thank you offer it s ending soon,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, don't{% else %}Don't{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, don't{% else %}Don't{% endif %}{% endif %} miss your ""Thank You"" offer! It's ending soon!",5117644,1585003,0.3097134150011216,0.3093129535239173
wow get all wall décor with savings of up to,Wow! Get all Wall Décor with savings of up to 87%!,1126795,349489,0.3101620081736252,0.3093085708612233
hurry wall décor deals up to off end today,&#x23f0; Hurry! Wall décor deals up to 87% off end today!,67372,21070,0.31274119812384965,0.3092511445295095
only h everyone s grabbing these stunning wall prints,Only 48h! Everyone’s grabbing these stunning wall prints,978262,303308,0.3100478195002975,0.3091320250453861
only today use code sunny to unlock your extra discount,Only today: use code SUNNY10 to unlock your extra discount.,470431,146018,0.3103919597135393,0.30907141197942306
now or never can t miss canvas print deals,Now or never! Can't-miss Canvas Print deals!,1813609,561645,0.3096836197879477,0.30901109729428455
make make make make mother s day unforgettable from only,"{% if contact.1 == '' %}{% if contact.1 == true %} {{ contact.1 }}, make {% else %}Make {% endif %}{% else %}{% if contact.1 == true %} {{ contact.1 }}, make {% else %}Make {% endif %}{% endif %}Mother's Day unforgettable | From only $4! &#x1f490;",210098,65331,0.31095488771906443,0.30897903199633603
buy more save more on your favorite products now,"Buy more, save more on your favorite products now!",5489128,1698001,0.30933893325132883,0.30895238460704744
harvest the savings our thanksgiving offer awaits,Harvest the savings: our Thanksgiving offer awaits!,250016,77684,0.3107161141686932,0.3089049679978146
are you really going to let this amazing deal slip away,"Are you really going to let this amazing deal slip away{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",1744458,539942,0.3095184865442447,0.3088328734386845
why why why why wait get your canvas today and save,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% endif %} wait? Get your Canvas today and save 87%!",1931764,597683,0.3093975247494,0.3087460485492118
mega valentine s sale from canvas prints with size discount,MEGA Valentine's Sale from £3.83 | Canvas Prints with size discount!,426944,132394,0.3100968745315545,0.3087111511393087
your favorite photos on canvas sizes starting at just,Your favorite photos on Canvas: 6 sizes starting at just $10! &#x1f4f8;,175785,54645,0.3108627015956993,0.30870312816498635
unlock your valentine s mystery discount,&#x1f381; Unlock Your Valentine’s Mystery Discount!,147068,45746,0.31105339026844725,0.30869239232112444
from last chance to enjoy spring sale offers,From $7! Last chance to enjoy Spring Sale offers!,51040,15960,0.3126959247648903,0.30868820138461295
best selling wall décor from limited time only,Best-selling Wall Décor from $3.74 – limited time only!,537619,166581,0.30984954028782463,0.3086147671634633
reminder spring sale is almost over,Reminder! Spring Sale is almost over!,611976,189546,0.3097278324640182,0.30857054819614493
gift for you off your next order flash deal until noon tomorrow,Gift for you: $7.90 off your next order! &#x26a1; Flash deal until noon tomorrow!,159215,49473,0.3107307728543165,0.30846209423907817
your exclusive savings end soon prices from just,Your exclusive savings end soon - prices from just $15!,1662648,513971,0.30912796935972015,0.3084259473744525
what are you waiting for for for for up to ends today,"What are you waiting {% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %} for, {{ contact.1 }}? {% else %}for? {% endif %}{% else %}{% if contact.1 == true %} for, {{ contact.1 }}? {% else %}for? {% endif %}{% endif %} Up to -87% ends today! &#x1f4a5;",329856,102256,0.31000194024058986,0.3084258226084903
final call custom photo products from c,&#x1f6a8; Final call: custom Photo Products from C$3.43,24304,7637,0.31422811059907835,0.3084216655297641
find find find find your father s day gift inspiration starting at just,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% endif %}  your Father’s Day gift inspiration - starting at just $4.50!",52731,16467,0.3122830972293338,0.3083413853833107
now or never massive savings on canvas and acrylic prints until midnight,Now or never: Massive savings on Canvas and Acrylic Prints until midnight!,849576,262780,0.3093072309010612,0.30832523323817607
save today don t wait this deal won t last long,"Save 87% today! Don't wait, this deal won’t last long!",444798,137730,0.3096461764666208,0.30828906337883727
hurry the prize wheel disappears tonight,&#x23f3; Hurry! The prize wheel disappears tonight,824642,255048,0.3092833011173333,0.3082866027063743
days huge savings on canvases,2 days! Huge savings on Canvases,104016,32352,0.31102907245039224,0.30822285370878155
wall décor from sale ends at midnight,Wall Décor from $3.74 – Sale ends at midnight!,969458,299669,0.3091098325043478,0.30819066529882366
cozy up for the holidays up to off free mixpix,"Cozy up for the holidays{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Up to 72% off | FREE MIXPIX",2925126,902977,0.3086967877623049,0.3081676390614752
still still still still waiting get your canvas today and save,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, still{% else %}Still{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, still{% else %}Still{% endif %}{% endif %} waiting? Get your Canvas today and save 87%!",729584,225552,0.30915151648062456,0.3080920607089875
celebrate international hug day with up to off,Celebrate International Hug Day with up to 87% off!,197115,61130,0.310123531948355,0.30808527940325453
blink it s gone prices from up to off everything,Blink & it’s gone: Prices from $2.61 + up to 93% off everything,898983,277776,0.3089891577482555,0.3080347755264794
unlock savings free shipping on your favorite products,Unlock savings: FREE Shipping on your favorite products!,1117080,345055,0.30889014215633614,0.30803398078101635
last last last last chance to save on canvases prices start at,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, last {% else %}Last{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, last {% else %}Last{% endif %}{% endif %}chance to save on Canvases – prices start at $4!",6215999,1916546,0.3083246956764311,0.3079617730447384
your favorite photos on canvas prices starting at just,Your favorite photos on Canvas: prices starting at just $15! &#x1f4f8;,93752,29144,0.3108627015956993,0.3079076975261684
from c wall décor sale ends at midnight,From C$5.84! Wall Décor sale ends at midnight!,21012,6600,0.31410622501427754,0.30786459842756553
delivery guarantee extended off your purchase,&#x1f381; Delivery guarantee extended + $10 off your purchase!,463516,143267,0.30908749644025235,0.30775870252767973
why why why why why wait get your canvas today and save,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% endif %}  why wait? Get your Canvas today and save 87%!",364792,112776,0.30915151648062456,0.30765381168140715
create your dream space now big discounts on art décor,"{% if contact.1 == true %} {{ contact.1 }},{% else %},{% endif %} create your dream space now – big discounts on Art & Décor!",637074,196708,0.30876789823474193,0.30763459430030654
boxing day special c discount on your order,Boxing Day Special! &#x1f4b8; C$15 discount on your order!  ,1240181,382477,0.3084041764871418,0.3075919407986761
your thank you gift is here up to off wall décor,"Your Thank You gift is here{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Up to 92% off Wall Décor! &#x1f381;",5269883,1622708,0.3079210676973284,0.30752706548668685
last chance acrylic prints now from an incredible,Last Chance: Acrylic Prints now from an incredible £7.78!,1591974,490703,0.30823556163605687,0.30751871231053474
find find find find your father s day gift inspiration extra discount,"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% endif %}  your Father’s Day gift inspiration - EXTRA discount!",35154,10978,0.3122830972293338,0.30745934289468974
until midnight get gifts starting at only,"&#x23f3; Until midnight: Get gifts starting at only $12{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}",3193247,983397,0.30796145741309705,0.30745533598355823
your code l u kq z is waiting to be redeemed act now,"&#x1f31f; Your code L0U3KQ7Z is waiting to be redeemed! Act now{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}&#x1f31f;",4523408,1392601,0.3078654412779037,0.30744020318844284
last reminder for this massive deal,"&#x1f4e2; Last reminder for this massive deal{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",79748,24763,0.31051562421628126,0.30731337371112233
hurry name canvas print sets today from,"Hurry, NAME! Canvas Print sets today from $10",565902,174558,0.3084597686525229,0.3072577181749306
go big save big your mother s day discount expires at midnight,"Go big, save big – your Mother’s Day discount expires at midnight!",708477,218379,0.3082372469395619,0.30716302704654413
today only up to off all canvas formats,&#x23f3; Today only: Up to 92% off ALL Canvas formats! ,1101527,339283,0.30801151492428236,0.3071500187051321
huge memorial day savings don t miss out,"Huge Memorial Day savings: don't miss out{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %}",475690,146730,0.3084571885051189,0.3071462345172738
only a few hours left prices from guaranteed delivery,&#x1f525; Only a few hours left: Prices from £2.40 & Guaranteed Delivery!,4814491,1480564,0.3075224359127476,0.3071103761998362
just hours left your walls deserve this deal,Just hours left – your walls deserve this deal,658109,202827,0.30819666650965116,0.3070821786845558
step into our showroom prices start at just only days,Step into our Showroom – prices start at just $3! Only 2 days!,60425,18775,0.3107157633429872,0.3070378756214077
thank you your special offer ends in days,"Thank You{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Your special offer ends in 2 days!",5585589,1717082,0.30741287982341703,0.307030346439034
